student_id,gender,department,semester,gpa_band,ds1_gpa,ds1_studytimeweekly,ds1_absences,ds1_tutoring,ds1_parentalsupport,ds1_extracurricular,ds1_sports,ds1_music,ds1_volunteering,ds1_parentaleducation,ds2_study_hours_per_day,ds2_sleep_hours_per_day,ds2_social_hours_per_day,ds2_physical_activity_hours_per_day,ds2_stress_level,ds4_university_gpa,ds4_internships_completed,ds4_projects_completed,ds4_certifications,ds4_soft_skills_score,ds4_networking_score,ds4_job_offers,ds4_starting_salary,ds4_career_satisfaction,ds4_work_life_balance,ds4_current_job_level,ds5_major,ds5_interested_domain,ds5_future_career,ds5_projects,ds5_python,ds5_sql,ds5_java,gender_label,ds5_has_career_data,ds4_gpa_is_synthetic,ds2_study_hours_weekly
STU_01141,1,CSE,1,3,7.059,16.922383711102235,12,0,2,1,1,0,0,2,5.6,7.3,2.2,7.4,1,2.9,1.0,3.0,1.0,5.9,5.0,1.0,44000.0,6.0,8.0,1,Computer Science,Mobile App Development,Mobile App Developer,iOS App Development,1.7,3.0,1.1,Male,1,1,39.2
STU_01142,0,CSE,2,1,1.4797,0.241398706012359,27,0,1,1,1,1,0,2,6.3,8.8,3.6,2.6,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,47000.0,6.0,7.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,44.1
STU_01143,1,IT,7,2,4.714,7.755286570594995,13,0,3,0,0,0,1,1,6.0,6.8,0.3,9.4,2,2.9,0.0,2.0,0.0,5.0,4.0,0.0,37900.0,4.9,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,42.0
STU_01144,0,CSE,5,1,1.9489,7.156823172830665,27,0,4,1,1,0,1,1,6.7,5.6,2.5,9.1,3,3.0,1.0,3.0,1.0,5.9,5.0,1.0,48000.0,6.0,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,46.9
STU_01145,0,IT,4,2,4.5657,17.972778566022065,21,1,4,0,0,1,0,1,5.8,9.3,5.7,2.5,1,2.9,0.0,2.0,0.0,6.0,5.0,0.0,33400.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,40.6
STU_01146,0,IT,7,3,7.2368,19.011840261518767,7,0,2,0,0,0,0,0,6.9,8.1,4.4,4.0,2,3.0,1.0,3.0,1.0,6.0,4.9,1.0,50400.0,6.0,8.0,1,Computer Science,Mobile App Development,Mobile App Developer,iOS App,1.8,1.0,3.0,Female,1,1,48.3
STU_01147,1,Mechanical,4,3,7.483,12.183907827866523,13,1,4,1,0,1,0,2,7.9,9.6,2.5,1.1,2,2.9,0.0,2.0,0.0,6.0,5.0,0.0,34300.0,4.9,7.0,1,Computer Science,Mobile App Development,Mobile App Developer,iOS Game,2.0,1.4,2.8,Male,1,1,55.3
STU_01148,0,ECE,1,2,5.3442,15.765504163416592,15,0,3,0,0,0,0,1,5.1,7.1,3.4,5.6,1,3.0,1.0,3.0,1.0,5.9,5.0,1.0,52800.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,35.7
STU_01149,1,ECE,1,1,1.151,3.5134459593716905,26,0,3,0,0,0,1,2,5.2,5.8,5.3,6.0,3,3.0,1.0,3.0,1.0,6.1,5.0,1.0,41500.0,6.1,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,36.4
STU_01150,0,CSE,4,1,3.7187,13.83011091627189,21,1,3,0,1,0,0,1,5.3,9.6,0.6,6.5,1,3.0,1.0,4.0,1.0,6.0,5.0,1.0,51600.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01151,1,Mechanical,4,1,2.666,17.220176426160272,28,0,4,0,0,0,0,2,6.1,9.7,2.8,2.5,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,50700.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,42.7
STU_01152,0,ECE,4,2,4.112,18.81074602205896,25,0,4,0,1,0,0,2,6.0,6.8,0.3,9.4,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,40200.0,6.0,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,42.0
STU_01153,1,ECE,4,2,4.1576,11.14849489340284,15,0,3,0,0,0,0,2,5.9,6.3,1.4,7.0,1,2.9,0.0,2.0,0.0,5.0,4.0,0.0,37200.0,4.9,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,41.3
STU_01154,0,IT,2,1,1.0645,0.8376078767755102,23,0,0,1,0,0,0,0,6.7,6.0,0.4,7.5,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,45200.0,6.0,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,46.9
STU_01155,0,Civil,8,2,3.9646,18.652914346823355,27,1,4,1,1,1,1,2,6.0,6.8,0.3,9.4,2,2.8,0.0,2.0,0.0,5.0,4.0,0.0,30400.0,4.9,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,42.0
STU_01156,1,ECE,3,2,5.5715,10.277516695564673,12,0,3,0,0,0,0,2,6.1,5.7,1.1,9.3,3,3.0,1.0,3.0,1.0,5.9,5.0,1.0,40700.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,42.7
STU_01157,0,IT,8,2,4.2048,4.561236338000398,16,0,2,1,0,0,1,2,5.3,9.6,0.6,6.5,1,3.0,1.0,3.0,1.0,6.1,5.0,1.0,50800.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01158,0,CSE,6,1,1.3245,13.74929608099456,25,0,0,0,1,0,1,2,7.0,7.1,5.8,1.4,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,55800.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,49.0
STU_01159,1,Mechanical,2,3,7.221,5.213327651242034,1,1,2,0,0,0,0,2,5.8,10.0,2.5,3.1,1,3.0,1.0,3.0,1.0,6.0,5.1,1.0,52600.0,6.0,8.0,1,Computer Science,Data Science,Data Scientist,Data Analytics,2.1,3.0,1.4,Male,1,1,40.6
STU_01160,1,Mechanical,5,1,2.6151,13.09814246295718,23,1,0,1,1,0,0,1,5.2,5.8,5.3,6.0,3,2.8,0.0,2.0,0.0,5.0,4.1,0.0,32100.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,36.4
STU_01161,1,IT,7,2,5.1703,12.102032444743012,18,1,4,0,0,0,0,4,6.7,6.0,0.4,7.5,2,3.0,1.0,4.0,1.0,6.0,5.0,1.0,51900.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,46.9
STU_01162,1,IT,3,1,1.5568,11.29638325772792,27,0,2,0,1,0,0,1,5.1,7.1,3.4,5.6,1,2.9,1.0,4.0,1.0,6.0,5.0,1.0,47700.0,6.0,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,35.7
STU_01163,1,ECE,4,2,4.295,5.399472737109241,17,1,1,0,0,1,0,1,5.9,5.5,3.8,6.9,3,3.0,1.0,4.0,1.0,6.0,5.0,1.0,52200.0,5.8,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,41.3
STU_01164,1,ECE,1,2,4.4644,13.629212250343423,18,1,3,1,0,0,0,3,5.1,8.8,0.8,8.3,1,2.9,1.0,3.0,1.0,5.9,5.0,1.0,44600.0,6.1,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,35.7
STU_01165,0,IT,6,2,5.0399,9.91434020156551,10,0,1,0,0,0,0,2,5.7,5.0,1.0,9.3,3,3.0,1.0,3.0,1.0,6.0,5.0,1.0,45200.0,6.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,39.9
STU_01166,0,CSE,2,1,2.7897,17.248682602823138,26,1,3,1,0,0,0,1,5.2,9.8,3.0,4.6,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,53200.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,36.4
STU_01167,1,CSE,8,2,4.3334,16.193485161761465,18,0,3,0,0,1,0,2,5.5,9.1,4.4,1.4,1,3.0,1.0,3.0,1.0,6.1,4.9,1.0,42600.0,5.9,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,38.5
STU_01168,0,Mechanical,3,2,4.28,18.215898610198977,17,0,3,0,1,0,0,3,5.2,6.8,1.9,8.6,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,52400.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,36.4
STU_01169,1,ECE,8,1,2.5722,18.803596694584822,29,0,3,1,0,0,0,3,5.3,7.6,4.5,4.2,1,3.0,1.0,3.0,1.0,6.1,5.0,1.0,49500.0,6.0,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.1
STU_01170,1,Mechanical,7,1,0.7164,10.87755842322235,29,0,3,1,0,0,0,4,5.5,6.7,5.2,4.8,1,3.0,1.0,4.0,1.0,6.0,5.0,1.0,54800.0,5.9,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,38.5
STU_01171,0,IT,5,1,1.7532,6.860880115860204,25,0,2,0,1,0,0,1,5.5,8.9,1.0,5.1,1,3.0,1.0,3.0,1.0,6.0,4.9,1.0,49100.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,38.5
STU_01172,0,ECE,4,1,2.625,9.286634895903056,19,0,2,0,0,0,0,0,5.1,7.1,3.4,5.6,1,3.0,1.0,4.0,1.0,6.0,5.0,1.0,57100.0,6.1,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,35.7
STU_01173,1,ECE,8,1,3.3349,2.2078846849986755,21,1,3,0,0,0,0,3,6.7,6.0,0.4,7.5,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,45500.0,5.9,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,46.9
STU_01174,1,ECE,4,1,2.9365,15.615709667309527,26,0,3,1,0,0,0,2,5.1,8.8,0.8,8.3,1,2.9,1.0,4.0,1.0,6.0,4.9,1.0,48500.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,35.7
STU_01175,0,Mechanical,1,1,3.3843,8.21009642696713,21,0,0,1,0,1,0,2,6.1,9.9,2.6,1.4,2,2.9,1.0,3.0,1.0,6.1,5.1,1.0,44600.0,6.1,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,42.7
STU_01176,0,IT,4,3,6.6494,10.641736478760226,9,0,3,1,0,0,0,3,5.9,8.6,0.5,7.8,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,51100.0,6.0,8.1,1,Computer Science,Database Management,Database Administrator,SQL Database Administration,1.3,3.0,1.9,Female,1,1,41.3
STU_01177,1,CSE,7,1,3.1528,7.639160380905377,19,0,1,0,0,0,1,2,6.3,8.8,3.6,2.6,2,3.0,1.0,4.0,1.0,6.1,5.1,1.0,51800.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,44.1
STU_01178,1,IT,3,2,4.0577,18.91347074101609,22,1,2,1,0,0,0,2,6.0,6.8,0.3,9.4,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,47900.0,6.0,6.9,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,42.0
STU_01179,0,IT,8,3,7.137,18.679748370252344,10,0,3,1,0,0,0,0,5.3,7.9,3.3,3.6,1,2.9,1.0,4.0,1.0,6.0,5.0,1.0,47500.0,6.0,8.0,1,Computer Science,Data Science,Data Scientist,Machine Learning,2.2,3.0,1.0,Female,1,1,37.1
STU_01180,1,IT,1,2,5.3442,15.765504163416592,15,0,3,0,0,0,0,1,5.3,5.2,0.4,11.1,3,3.0,1.0,4.0,1.0,6.0,5.0,1.0,52200.0,6.1,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.1
STU_01181,1,CSE,8,3,6.4336,0.9831704724285516,6,1,1,0,0,0,0,2,6.2,9.8,1.0,3.1,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,54200.0,6.0,7.9,1,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,1.0,2.1,2.8,Male,1,1,43.4
STU_01182,1,ECE,4,3,6.588,10.077775935825471,7,0,2,1,0,0,0,3,6.5,8.2,3.9,1.5,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,41000.0,5.9,8.0,1,Computer Science,Web Development,Web Developer,E-commerce Website,1.0,3.0,2.4,Male,1,1,45.5
STU_01183,0,ECE,5,1,3.3628,14.323290763552222,20,0,3,1,0,0,1,1,5.3,9.6,0.6,6.5,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,49700.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01184,0,CSE,7,4,7.6385,18.02971702201498,4,1,1,1,0,0,0,1,7.4,9.5,3.2,2.5,2,3.5,3.0,7.0,3.0,8.0,7.0,3.0,72200.0,8.0,7.0,2,Computer Science,Mobile App Development,Mobile App Developer,iOS App Development,1.0,3.0,2.2,Female,1,1,51.8
STU_01185,0,CSE,4,1,2.9242,5.928814495587944,16,0,0,0,1,0,1,3,5.3,7.6,4.5,4.2,1,2.9,1.0,4.0,1.0,6.0,5.0,1.0,47600.0,6.0,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01186,1,Mechanical,3,1,1.4619,15.532136795927812,29,0,1,0,1,0,0,2,5.3,5.2,0.4,11.1,3,2.9,0.0,2.0,0.0,5.0,4.0,0.0,40300.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.1
STU_01187,0,ECE,6,4,7.7804,13.178855878694854,4,1,2,0,0,0,0,2,7.6,6.8,5.6,2.0,2,3.4,2.0,6.0,2.0,7.9,6.9,2.0,83200.0,8.1,7.0,2,Computer Science,Blockchain Technology,Blockchain Engineer,Smart Contracts Developer,1.0,2.2,3.0,Female,1,1,53.2
STU_01188,1,CSE,5,4,8.276,13.54147425316896,3,1,3,1,0,0,1,3,6.7,6.6,2.0,8.4,2,3.5,3.0,7.0,3.0,8.1,7.0,3.0,89100.0,8.0,7.0,2,Computer Science,Artificial Intelligence,AI Researcher,Reinforcement Learning,2.9,1.3,1.9,Male,1,1,46.9
STU_01189,1,ECE,5,2,4.4309,15.426462864337,19,0,3,1,0,1,1,1,5.2,9.8,3.0,4.6,1,2.9,0.0,2.0,0.0,6.0,5.0,0.0,34800.0,5.0,6.9,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,36.4
STU_01190,0,ECE,1,2,4.9024,13.72048447871782,16,0,3,0,0,1,0,2,6.2,6.1,0.4,9.8,2,2.8,0.0,2.0,0.0,4.9,4.1,0.0,32000.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,43.4
STU_01191,0,IT,6,3,6.8872,7.274510422713685,5,0,2,0,0,0,0,1,5.4,5.0,2.9,7.1,3,2.9,0.0,2.0,0.0,5.0,4.0,0.0,37200.0,5.0,7.0,1,Computer Science,Human-Computer Interaction,UX Designer,User Experience Researcher,1.1,2.0,3.0,Female,1,1,37.8
STU_01192,1,IT,5,2,4.6993,17.22125872959439,18,0,2,0,1,0,0,1,5.2,6.8,1.9,8.6,1,3.0,1.0,3.0,1.0,6.0,4.9,1.0,51300.0,5.9,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,36.4
STU_01193,1,IT,3,1,0.8057,8.072933889869557,25,0,1,1,0,0,0,3,5.2,8.4,0.1,7.9,1,3.0,1.0,4.0,1.0,6.0,5.0,1.0,51500.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,36.4
STU_01194,1,ECE,4,1,3.6418,7.365909353114191,17,0,1,0,0,0,0,2,5.1,8.8,0.8,8.3,1,3.0,1.0,4.0,1.0,6.0,5.0,1.0,50300.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,35.7
STU_01195,0,IT,1,1,3.3006,0.6234981822384245,21,0,4,0,1,0,0,1,5.9,6.3,1.4,7.0,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,39100.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,41.3
STU_01196,0,Civil,2,3,7.0983,1.894778295586883,3,0,2,0,0,1,0,0,5.1,6.0,0.2,12.4,1,3.0,1.0,3.0,1.0,6.0,4.9,1.0,44600.0,6.0,7.0,1,Computer Science,Artificial Intelligence,AI Researcher,Reinforcement Learning,2.8,1.2,2.1,Female,1,1,35.7
STU_01197,0,IT,5,2,3.7508,11.966121513920376,16,1,1,0,0,0,0,3,6.3,8.8,3.6,2.6,2,2.9,1.0,4.0,1.0,6.0,5.1,1.0,49300.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,44.1
STU_01198,1,CSE,3,3,6.6774,6.195306282858068,7,0,3,1,0,0,0,2,7.7,7.2,0.5,6.8,2,3.0,1.0,3.0,1.0,6.0,5.1,1.0,52600.0,6.0,8.1,1,Computer Science,Mobile App Development,Mobile App Developer,iOS App,2.1,1.0,2.6,Male,1,1,53.9
STU_01199,1,Mechanical,4,4,8.0366,19.91208403607012,8,0,3,1,0,1,1,1,8.8,9.6,0.4,1.3,3,3.2,2.0,6.0,2.0,7.1,5.9,2.0,76700.0,7.1,7.0,2,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,1.3,2.4,2.9,Male,1,0,61.6
STU_01200,1,IT,5,1,0.7017,4.422952202213867,25,0,0,0,1,0,0,2,5.4,6.9,1.9,6.2,1,3.0,1.0,3.0,1.0,5.9,5.0,1.0,46500.0,6.1,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.8
STU_01201,1,ECE,8,3,6.4798,18.451448098116,13,1,1,0,0,0,0,2,7.3,7.4,4.9,3.1,2,3.0,1.0,3.0,1.0,6.0,5.1,1.0,50200.0,6.0,8.0,1,Computer Science,Data Science,Data Scientist,Machine Learning,2.0,2.8,1.2,Male,1,1,51.1
STU_01202,1,IT,3,1,1.2963,12.056150645335189,24,0,2,0,0,0,1,2,5.1,7.1,3.4,5.6,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,47400.0,6.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,35.7
STU_01203,0,ECE,6,2,4.526,0.1840179525075891,11,1,0,1,0,0,0,2,5.2,8.4,0.1,7.9,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,45400.0,5.9,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,36.4
STU_01204,0,IT,3,2,3.7986,3.67159254710292,20,0,3,1,0,0,0,2,5.5,6.7,5.2,4.8,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,52100.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,38.5
STU_01205,0,CSE,3,2,4.2135,16.600653672561492,20,1,2,0,1,0,0,2,5.3,9.6,0.6,6.5,1,3.0,1.0,3.0,1.0,5.9,4.9,1.0,50700.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01206,1,ECE,7,1,2.2431,5.638591035031215,19,0,1,0,0,1,0,2,5.1,7.1,3.4,5.6,1,2.9,1.0,4.0,1.0,6.0,4.9,1.0,46800.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,35.7
STU_01207,1,CSE,4,1,0.961,6.441611506325316,26,0,2,0,1,0,1,0,5.7,8.6,3.0,6.4,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,52900.0,6.0,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,39.9
STU_01208,0,Civil,2,1,1.7832,5.101744448427963,22,0,1,0,1,1,0,1,5.1,7.1,3.4,5.6,1,3.0,1.0,3.0,1.0,6.1,4.9,1.0,52000.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,35.7
STU_01209,1,IT,8,1,3.3628,14.323290763552222,20,0,3,1,0,0,1,1,5.7,5.0,1.0,9.3,3,3.0,1.0,3.0,1.0,5.9,5.0,1.0,54100.0,6.1,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,39.9
STU_01210,1,IT,3,2,4.5571,16.452958543877788,19,0,2,1,1,0,0,1,5.9,5.5,3.8,6.9,3,3.0,1.0,3.0,1.0,6.1,5.0,1.0,51200.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,41.3
STU_01211,1,IT,4,1,2.0684,15.09880400316658,23,0,2,0,0,0,1,1,6.7,6.0,0.4,7.5,2,3.0,1.0,3.0,1.0,6.1,4.9,1.0,54900.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,46.9
STU_01212,0,IT,5,2,4.7164,18.251684358496465,18,1,2,1,0,0,0,2,5.2,8.4,0.1,7.9,1,2.9,0.0,2.0,0.0,5.0,4.0,0.0,38000.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,36.4
STU_01213,0,IT,1,4,8.3616,12.75860979159331,3,0,1,1,0,0,1,1,6.7,7.1,3.5,3.8,2,3.4,3.0,6.0,3.0,7.9,7.1,3.0,84100.0,8.0,6.0,2,Computer Science,Mobile App Development,Mobile App Developer,Android App Development,2.1,1.5,2.7,Female,1,1,46.9
STU_01214,1,Mechanical,6,1,2.1494,17.531962376700374,24,0,2,1,0,0,0,0,5.2,5.8,5.3,6.0,3,3.0,1.0,3.0,1.0,6.0,5.0,1.0,52600.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,36.4
STU_01215,0,CSE,6,3,7.4912,9.297095616265414,1,0,1,1,0,0,0,0,5.7,9.8,1.9,5.0,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,39500.0,6.0,8.1,1,Computer Science,Mobile App Development,Mobile App Developer,iOS App Development,1.2,3.0,2.1,Female,1,1,39.9
STU_01216,1,Civil,1,3,6.798,9.531358871600371,2,0,1,1,0,0,0,2,5.1,7.1,5.8,2.3,1,2.9,0.0,2.0,0.0,5.0,4.1,0.0,38500.0,5.1,7.0,1,Computer Science,Data Science,Data Scientist,Machine Learning,1.9,2.6,1.0,Male,1,1,35.7
STU_01217,1,CSE,4,3,7.0386,17.222270401228513,11,0,3,0,0,1,0,2,7.0,6.0,2.9,7.0,2,3.0,1.0,3.0,1.0,6.0,5.1,1.0,50400.0,6.0,8.0,1,Computer Science,Mobile App Development,Mobile App Developer,iOS App,2.0,1.0,3.0,Male,1,1,49.0
STU_01218,0,CSE,8,1,1.8608,8.603518168886264,25,0,2,1,0,1,1,3,7.0,7.1,5.8,1.4,2,3.0,1.0,3.0,1.0,6.1,5.0,1.0,51100.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,49.0
STU_01219,0,Mechanical,6,1,2.965,3.0531632908156747,23,0,3,1,1,0,0,2,5.3,7.7,3.8,5.1,1,2.9,0.0,2.0,0.0,5.9,5.0,0.0,33900.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01220,0,ECE,4,1,1.4212,0.9859932481833988,28,1,2,1,0,1,0,2,5.3,7.7,3.8,5.1,1,2.9,0.0,2.0,0.0,4.9,4.0,0.0,36700.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01221,0,IT,8,2,4.1231,0.2553085303579472,9,0,0,1,0,0,0,2,5.3,10.0,2.0,6.3,1,2.9,0.0,2.0,0.0,6.1,5.0,0.0,35000.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01222,0,IT,6,3,7.1612,6.75421549448449,4,1,1,0,0,1,1,1,6.7,9.2,4.2,0.2,2,3.0,1.0,4.0,1.0,5.9,5.0,1.0,57300.0,6.1,8.0,1,Computer Science,Data Science,Data Scientist,Machine Learning,2.0,2.8,1.0,Female,1,1,46.9
STU_01223,1,ECE,7,2,3.8289,5.120423461230262,13,0,3,0,0,0,1,2,5.7,8.6,3.0,6.4,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,46800.0,6.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,39.9
STU_01224,1,CSE,5,1,1.1353,17.465087133833453,27,0,2,1,0,0,0,1,5.3,9.6,0.6,6.5,1,3.0,1.0,3.0,1.0,6.1,4.9,1.0,45800.0,5.9,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.1
STU_01225,0,Mechanical,7,3,7.3365,0.0256885105360282,3,0,4,1,0,0,0,1,6.7,5.5,0.5,8.2,3,3.0,1.0,3.0,1.0,6.0,4.9,1.0,49000.0,6.0,8.0,1,Computer Science,Artificial Intelligence,Machine Learning Researcher,Chatbot Development,3.0,3.0,1.0,Female,1,1,46.9
STU_01226,0,Mechanical,6,2,5.0495,7.622937640694712,15,0,2,1,0,1,0,2,5.8,7.0,0.3,9.5,1,3.0,1.0,3.0,1.0,5.9,5.0,1.0,49200.0,6.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,40.6
STU_01227,1,Mechanical,1,3,6.524,13.375065088996276,4,0,2,0,0,0,0,0,5.4,6.6,1.1,7.4,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,50100.0,6.0,7.9,1,Computer Science,Data Science,Data Scientist,Machine Learning,1.8,2.8,1.3,Male,1,1,37.8
STU_01228,1,ECE,1,3,6.5652,16.923877323087467,9,0,2,0,1,0,0,1,5.2,5.8,4.2,7.3,3,2.9,0.0,2.0,0.0,6.0,5.0,0.0,32800.0,5.0,7.0,1,Computer Science,Computer Vision,Computer Vision Engineer,Object Detection,3.0,1.9,1.0,Male,1,1,36.4
STU_01229,1,CSE,7,2,5.319,16.827135426103972,17,1,3,0,0,1,0,1,5.4,6.9,1.9,6.2,1,3.0,1.0,3.0,1.0,6.0,4.9,1.0,49500.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.8
